eventID,locationID,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,geodeticDatum,eventDate,footprintWKT,distance_towed_m,area_swept_m2,samplingProtocol,station_depth_to_bottom,performance,lifeStage,length_class_mm,total_length_mm,aggregate_weight_g,disposition,individualCount,basisOfRecord,occurrenceStatus,scientificName,family,phylum,class,order,genus,taxonID
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,55.0,59.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,55.0,60.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,55.0,54.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,41.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,48.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,43.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,42.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,44.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,45.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,49.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,40.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,38.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,36.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,39.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,37.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,35.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,34.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,33.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,80.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,76.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,77.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,79.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,71.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,75.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,72.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,73.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,78.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,85.0,85.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,63.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,68.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,61.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,62.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,67.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,66.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,95.0,92.0,,Discarded,1.0,HumanObservation,Present,Gymnocanthus tricuspis,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Gymnocanthus,urn:lsid:marinespecies.org:taxname:127198
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,38.0,58.0,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,38.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,37.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,40.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,34.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,36.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,35.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,35.0,39.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,70.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,62.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,64.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,75.0,76.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,41.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,48.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,49.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,43.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,42.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,47.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,45.0,46.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,55.0,60.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,55.0,55.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,55.0,51.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,55.0,58.0,,Frozen,1.0,HumanObservation,Present,Limanda,Pleuronectidae,Chordata,Actinopterygii,Pleuronectiformes,Limanda,urn:lsid:marinespecies.org:taxname:126117
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,65.0,68.0,5.0,Discarded,1.0,HumanObservation,Present,Liparis gibbus,Liparidae,Chordata,Actinopterygii,Scorpaeniformes,Liparis,urn:lsid:marinespecies.org:taxname:159526
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,145.0,144.0,690.0,Discarded,1.0,HumanObservation,Present,Lumpenus fabricii,Stichaeidae,Chordata,Actinopterygii,Perciformes,Lumpenus,urn:lsid:marinespecies.org:taxname:127073
urn:catalog:ambon:2015_hauls:ml1.2:psbta:74,ML1.2,70.14116,-163.05405,18.9736,18.9736,EPSG:4326,2015-09-03T01:13-08:00,POINT(-163.05405 70.14116),270.0680774,609.5436507000001,PSBTA,20,Quantitative,,135.0,137.0,,Discarded,1.0,HumanObservation,Present,Lumpenus fabricii,Stichaeidae,Chordata,Actinopterygii,Perciformes,Lumpenus,urn:lsid:marinespecies.org:taxname:127073
